,bedrooms,bathrooms,floors,waterfront,view,condition,grade,zipcode,lat,long,sqft_living15,sqft_lot15,price,renovated,basement,decade
282,5,3.0,2.0,0,1,5,9,98122,47.6166,-122.287,3050,7556,2050000,True,True,<40s
283,4,2.5,2.0,0,0,3,9,98053,47.6811,-122.025,3920,7864,780000,True,False,00s
284,3,3.0,1.0,0,0,4,8,98028,47.7486,-122.23,2570,13300,330000,True,True,80s
285,4,2.5,2.0,0,0,3,9,98030,47.3846,-122.169,2410,8100,370000,True,False,90s
286,5,2.25,1.0,0,0,3,7,98072,47.7564,-122.144,2300,9750,467000,True,True,70s
287,3,1.75,1.0,0,0,3,7,98034,47.7198,-122.193,1670,7320,405000,False,True,70s
288,5,2.25,1.0,0,0,3,8,98006,47.5461,-122.151,2310,10300,675000,True,True,80s
289,2,1.0,1.0,0,0,4,7,98006,47.5712,-122.143,1520,13527,500000,True,True,50s
290,4,2.5,2.0,0,0,4,7,98166,47.4281,-122.343,2410,15256,389999,True,False,60s
291,4,1.75,1.0,0,2,4,8,98034,47.7128,-122.223,2120,9600,630000,True,True,70s
292,4,2.5,2.0,0,0,3,9,98001,47.3341,-122.255,2280,9937,360000,True,False,90s
293,4,3.0,2.0,0,0,3,8,98056,47.5399,-122.181,2320,11004,580000,True,True,80s
294,3,2.0,2.0,0,3,5,8,98126,47.5717,-122.375,2390,4166,550000,True,True,<40s
295,4,2.5,2.0,0,0,3,10,98075,47.5951,-122.017,3150,11374,879000,True,False,90s
296,3,2.0,1.0,0,0,3,7,98042,47.3536,-122.144,1740,7316,265000,True,False,90s
297,3,2.5,2.0,0,0,3,8,98059,47.5084,-122.154,2400,7220,446500,True,False,80s
298,3,1.5,1.0,0,0,3,7,98108,47.5586,-122.311,2140,5592,404000,True,True,60s
299,3,1.75,1.0,0,2,3,7,98188,47.4427,-122.274,1630,9052,267500,True,True,50s
300,4,5.0,1.0,1,4,3,10,98074,47.6053,-122.077,4550,19508,3080000,False,True,00s
301,3,2.5,2.0,0,0,3,8,98003,47.3494,-122.301,2510,7903,335000,True,False,90s
302,3,2.5,1.0,0,0,4,7,98117,47.6933,-122.393,2190,7310,576000,True,True,40s
303,3,2.5,2.0,0,0,3,8,98038,47.3537,-122.0,2370,4590,208633,True,False,00s
304,3,2.25,1.0,0,0,4,7,98166,47.476,-122.337,1460,10139,315000,True,True,60s
305,3,1.75,1.0,0,0,4,8,98112,47.6239,-122.298,1740,4000,725000,True,True,<40s
306,4,2.75,1.0,0,0,4,8,98177,47.7776,-122.384,1800,8275,550000,False,True,60s
307,4,2.25,2.0,0,0,3,8,98074,47.6459,-122.058,2250,9781,610750,True,False,80s
308,2,1.0,1.5,0,0,4,6,98105,47.6692,-122.297,1460,5000,550700,True,False,<40s
309,4,2.75,2.0,0,0,5,8,98056,47.5376,-122.18,2720,8330,665000,True,True,50s
310,4,2.5,1.5,0,2,5,8,98144,47.601,-122.294,2440,5750,834000,True,True,<40s
311,5,1.75,1.5,0,0,3,6,98065,47.529,-121.837,1660,78408,201000,False,False,<40s
312,5,2.5,2.0,0,4,5,10,98119,47.6345,-122.367,2880,5400,2380000,True,True,<40s
313,4,3.25,1.0,0,3,3,11,98006,47.5503,-122.102,3860,11244,1380000,True,True,90s
314,4,3.25,1.0,0,3,3,11,98006,47.5503,-122.102,3860,11244,1400000,True,True,90s
315,4,2.25,1.0,0,0,3,8,98058,47.4441,-122.125,2150,7350,305000,True,True,70s
316,3,2.0,1.0,0,0,5,8,98133,47.7357,-122.333,1570,8162,487000,True,True,40s
317,3,2.5,1.0,0,0,4,8,98042,47.346,-122.157,2350,57500,390000,True,False,80s
318,2,1.0,1.0,0,0,4,7,98103,47.6638,-122.345,1570,3864,548000,True,True,<40s
319,4,1.0,1.0,0,0,3,6,98166,47.48,-122.336,1310,8775,268750,True,False,40s
320,5,2.75,2.0,0,0,3,9,98052,47.6759,-122.151,1560,8384,819900,True,False,10s
321,3,2.25,2.0,0,0,3,8,98027,47.5162,-122.057,2660,17958,520000,True,False,80s
322,3,2.0,1.0,0,0,3,7,98001,47.2639,-122.252,1520,9518,230000,True,False,00s
323,3,1.75,1.0,0,0,3,7,98023,47.2929,-122.371,1510,9753,240000,False,False,60s
324,2,1.0,1.0,0,0,3,6,98146,47.4957,-122.352,1820,7460,232000,True,True,<40s
325,2,1.0,1.0,0,0,3,6,98146,47.4957,-122.352,1820,7460,240500,True,True,<40s
326,3,2.5,2.0,0,0,3,9,98077,47.7721,-122.093,3080,35781,274975,True,False,80s
327,4,2.0,1.5,0,0,4,9,98102,47.644,-122.319,2320,5500,740000,True,False,<40s
328,3,1.0,1.0,0,0,2,7,98166,47.472,-122.344,1150,7600,186375,True,False,50s
329,3,2.25,1.0,0,0,4,9,98005,47.592,-122.166,2500,10004,790000,True,True,70s
330,4,3.5,2.0,0,0,3,9,98105,47.669,-122.275,2370,6120,880000,True,True,50s
331,6,1.75,2.0,0,0,4,7,98198,47.42,-122.323,1590,7955,279000,True,False,50s
332,3,2.0,1.0,0,2,3,8,98022,47.1913,-122.012,1910,10450,295000,True,False,90s
333,2,1.0,1.0,0,0,3,7,98103,47.6666,-122.331,1710,5000,640000,True,False,<40s
334,4,2.0,2.0,0,0,5,9,98040,47.5639,-122.217,2770,9525,940000,True,False,60s
335,4,2.5,2.0,0,0,3,7,98038,47.3483,-122.052,1800,5894,260000,True,False,00s
336,3,2.75,1.0,0,0,3,9,98072,47.7648,-122.164,2580,11045,559900,True,True,00s
337,4,2.0,1.5,0,0,5,7,98103,47.6794,-122.357,1820,3750,791500,True,False,<40s
338,3,1.75,1.0,0,0,3,7,98133,47.7535,-122.354,1740,8000,265000,True,False,50s
339,3,1.75,1.0,0,0,3,7,98178,47.4945,-122.22,880,78408,245000,True,False,50s
340,4,1.75,2.0,0,0,4,7,98052,47.6945,-122.093,2560,14764,485000,False,False,60s
341,4,3.5,2.0,0,0,3,9,98059,47.5222,-122.157,3470,8066,684000,True,True,00s
342,3,1.75,1.0,0,0,3,8,98125,47.7222,-122.32,1580,8691,425000,True,True,50s
343,4,1.75,1.0,0,0,4,6,98070,47.3796,-122.49,1660,20000,309600,True,False,90s
344,4,2.5,2.0,0,0,3,8,98065,47.5374,-121.875,2380,5823,552250,True,False,00s
345,4,1.0,1.0,0,0,3,6,98178,47.4897,-122.24,1020,7138,165000,True,False,40s
346,4,1.0,1.0,0,0,3,6,98178,47.4897,-122.24,1020,7138,239900,True,False,40s
347,2,1.0,1.0,0,0,4,6,98059,47.4716,-122.078,1360,32156,320000,True,False,<40s
348,3,2.0,1.0,0,0,4,7,98030,47.3581,-122.173,1720,12080,206600,True,False,80s
349,4,1.75,1.0,0,0,3,7,98155,47.7713,-122.307,2040,8646,387000,True,True,70s
350,1,0.75,1.0,0,0,3,4,98014,47.675,-121.854,1300,19207,299000,True,False,60s
351,4,2.75,2.0,0,0,3,9,98040,47.5603,-122.222,2610,10180,855000,True,False,60s
352,3,1.0,1.0,0,0,4,7,98166,47.4147,-122.337,1940,14400,315000,True,True,50s
353,2,1.0,1.0,0,2,5,7,98103,47.68,-122.353,1930,3120,437500,True,True,<40s
354,4,1.5,1.0,0,0,4,7,98001,47.3117,-122.27,1640,22654,252000,True,True,60s
355,4,1.75,1.0,0,0,5,7,98118,47.543,-122.28,1600,5766,375000,True,True,50s
356,4,2.5,2.0,0,0,3,7,98038,47.3607,-122.034,2010,5091,300000,True,False,00s
357,4,1.0,1.5,0,0,4,7,98006,47.5759,-122.137,1750,10530,420000,False,False,50s
358,3,1.0,1.0,0,0,3,7,98033,47.6891,-122.159,1340,17689,900000,True,False,<40s
359,3,2.5,2.0,0,2,3,9,98116,47.565,-122.381,1520,5750,679900,True,True,90s
360,3,2.5,2.0,0,0,3,7,98053,47.6359,-121.974,1580,28399,463000,True,False,90s
361,5,2.5,2.0,0,0,4,9,98059,47.4769,-122.141,2470,11340,380000,True,False,70s
362,4,2.5,2.0,0,0,3,7,98038,47.3845,-122.029,1820,8168,329500,False,False,90s
363,3,2.5,1.0,0,0,3,8,98033,47.6743,-122.184,2040,9363,604950,True,True,10s
364,5,2.5,1.0,0,2,4,8,98006,47.5651,-122.164,2920,8800,795000,True,True,60s
365,3,2.0,2.0,0,0,3,7,98045,47.4853,-121.709,1380,44049,465000,True,False,90s
366,4,2.5,2.0,0,0,3,9,98166,47.4508,-122.359,2140,17449,673000,True,False,00s
367,4,2.5,2.0,0,0,3,10,98074,47.6375,-122.016,3400,21455,810000,True,False,90s
368,4,2.75,1.0,0,0,4,8,98075,47.5944,-122.042,2770,24361,785000,True,True,80s
369,4,3.0,1.0,0,0,3,7,98056,47.4888,-122.182,1810,7650,338000,True,True,80s
370,3,2.25,2.0,0,0,3,7,98056,47.5112,-122.19,1430,7220,280000,False,False,90s
371,4,2.25,1.0,0,0,5,7,98133,47.7711,-122.341,1810,6929,315000,True,True,50s
372,4,2.25,1.0,0,0,5,7,98133,47.7711,-122.341,1810,6929,530000,True,True,50s
373,5,3.0,2.0,0,0,3,9,98023,47.2813,-122.345,2860,9721,380000,True,False,00s
374,3,2.25,2.0,0,0,3,7,98056,47.5038,-122.189,1650,7625,297000,True,False,90s
375,4,2.5,2.0,0,0,3,10,98075,47.5823,-121.97,3480,7447,730000,True,False,00s
376,3,1.75,1.0,0,0,3,7,98125,47.7164,-122.304,1770,12600,450000,True,True,<40s
377,3,3.0,1.0,0,0,3,7,98038,47.3624,-122.045,1680,7500,275000,True,True,90s
378,4,2.0,2.0,0,0,3,7,98115,47.6831,-122.329,1910,3120,595000,True,False,50s
379,3,1.5,1.5,0,0,3,7,98144,47.592,-122.307,1590,2577,435000,True,False,<40s
380,2,1.5,1.0,0,0,1,6,98011,47.7461,-122.195,3130,19868,270000,True,False,50s
381,3,3.0,2.0,0,0,3,10,98077,47.7268,-122.06,3360,14142,950000,True,True,80s
382,4,2.25,2.0,0,0,3,7,98019,47.7237,-121.959,2300,6930,389000,True,False,00s
383,4,2.25,1.0,0,0,3,8,98052,47.6283,-122.095,2420,8050,560000,True,True,60s
384,5,3.5,2.0,0,2,3,11,98006,47.5543,-122.148,4050,19009,1350000,True,True,90s
385,4,2.25,2.0,0,0,4,8,98040,47.5483,-122.226,2450,9691,799000,True,False,60s
386,3,2.0,1.0,0,0,4,7,98072,47.7591,-122.146,1410,9600,365500,False,False,80s
387,3,2.0,1.0,0,0,3,7,98058,47.4612,-122.169,1710,7350,252350,True,True,70s
388,4,2.5,2.0,0,0,3,8,98146,47.4987,-122.365,1880,12000,403950,True,False,90s
389,4,1.5,1.0,0,0,3,7,98177,47.772,-122.358,1610,10020,385000,True,True,50s
390,4,1.0,1.5,0,0,3,7,98106,47.5287,-122.35,1450,7620,345000,True,False,50s
391,3,2.75,2.0,0,0,4,9,98008,47.6109,-122.114,1950,2856,490000,True,False,70s
392,3,2.5,2.0,0,0,3,8,98019,47.7736,-121.901,1790,27743,330000,True,False,00s
393,4,2.75,2.0,0,0,3,8,98004,47.6294,-122.218,3180,12239,927000,True,False,50s
394,4,2.5,2.0,0,1,4,10,98040,47.5634,-122.213,3600,16553,1120000,True,False,80s
395,2,1.0,1.0,0,0,5,7,98028,47.7405,-122.241,2000,9600,330000,True,False,40s
396,5,2.25,1.0,0,0,4,7,98008,47.5976,-122.118,2110,8800,530000,True,True,50s
397,4,2.0,1.0,0,0,1,8,98006,47.5722,-122.129,2000,10071,365000,True,False,60s
398,3,2.5,1.5,0,0,3,7,98118,47.5644,-122.289,1060,3500,378750,True,True,<40s
399,4,1.75,1.5,0,0,4,7,98058,47.4556,-122.157,1390,8750,269900,True,False,60s
400,3,3.5,2.0,0,0,3,8,98122,47.6055,-122.305,1630,1543,557000,True,True,00s
401,4,1.75,1.0,0,0,4,7,98022,47.1775,-122.022,1880,16963,360000,True,True,70s
402,2,1.0,1.0,0,0,4,7,98117,47.6879,-122.385,1560,4500,352000,True,False,<40s
403,3,2.5,2.0,0,0,3,8,98045,47.4807,-121.779,2430,22357,437000,True,False,90s
404,4,2.5,2.0,0,0,3,7,98038,47.3845,-122.032,1820,7107,322500,False,False,90s
405,3,3.25,2.0,0,0,3,9,98116,47.5815,-122.402,1510,1352,650000,False,True,00s
406,3,2.0,3.0,0,0,3,8,98103,47.6609,-122.344,1290,3235,450000,False,False,00s
407,3,2.0,1.0,0,0,3,7,98092,47.3163,-122.188,1570,5250,278500,False,False,90s
408,4,2.5,2.0,0,0,3,8,98055,47.4309,-122.191,2090,6996,364950,True,False,90s
409,4,3.5,1.0,0,4,4,10,98038,47.401,-122.026,3180,36852,840000,True,False,80s
410,3,2.5,2.0,0,0,3,7,98031,47.404,-122.191,1550,8134,268000,False,False,90s
411,2,1.0,1.0,0,0,3,5,98070,47.3889,-122.482,1380,143947,517534,True,False,00s
412,3,2.5,2.0,0,0,4,8,98077,47.7718,-122.095,2990,36497,632925,False,False,70s
413,3,2.5,2.0,0,0,3,9,98034,47.7067,-122.2,2450,8118,577500,True,False,90s
414,4,1.5,1.5,0,2,3,7,98178,47.504,-122.227,2850,6867,339000,True,False,<40s
415,3,1.75,1.0,0,0,4,7,98052,47.7015,-122.164,2520,18295,570000,True,True,60s
416,4,1.75,1.0,0,0,3,7,98024,47.5753,-121.95,2690,174240,563500,True,True,60s
417,4,2.25,1.0,0,0,5,7,98133,47.7448,-122.333,1910,8660,423000,True,True,60s
418,3,2.25,2.0,0,0,3,8,98019,47.7318,-121.982,2320,5465,355000,True,False,10s
419,5,4.25,2.0,0,0,3,12,98024,47.5954,-121.95,4680,211267,1550000,True,False,90s
420,2,1.0,1.0,0,0,3,7,98103,47.6885,-122.337,1320,4050,482000,True,False,40s
421,3,1.75,1.0,0,0,5,7,98006,47.5724,-122.179,1580,9800,625000,True,False,50s
422,3,2.5,2.0,0,0,3,8,98056,47.5272,-122.169,2360,11632,538000,True,False,80s
423,3,2.5,2.0,0,0,4,8,98058,47.4334,-122.161,2310,10094,380000,True,False,80s
424,2,1.0,1.0,0,0,3,7,98122,47.6073,-122.308,1300,5120,375000,True,False,<40s
425,3,2.5,1.0,0,0,5,7,98038,47.3592,-122.046,1850,8140,245000,True,True,90s
426,5,1.75,1.0,0,0,4,7,98166,47.4546,-122.337,1620,39480,310000,True,False,40s
427,3,2.0,1.0,0,0,4,8,98004,47.6408,-122.219,3530,15715,1300000,True,True,70s
428,4,2.0,1.0,0,0,3,7,98034,47.7245,-122.2,1460,9660,397000,True,True,70s
429,3,2.5,2.0,0,0,3,8,98058,47.4362,-122.178,2310,5082,365000,True,False,00s
430,4,3.0,2.0,0,0,3,9,98042,47.3739,-122.156,2290,8250,328500,False,False,80s
431,4,3.0,2.0,0,0,3,11,98052,47.7205,-122.127,3930,21887,988000,True,False,80s
432,4,2.5,1.5,0,0,5,8,98103,47.6636,-122.33,1810,3277,1000000,True,True,<40s
433,3,2.5,2.0,0,0,3,7,98055,47.4324,-122.197,1490,2094,237000,False,False,00s
434,4,2.5,2.0,0,0,3,8,98011,47.7734,-122.224,2300,4674,525000,True,False,00s
435,4,2.5,1.0,0,0,3,9,98006,47.559,-122.164,2140,9131,749000,True,True,70s
436,5,2.5,2.0,0,0,3,10,98074,47.633,-122.041,3180,11398,722500,True,True,80s
437,3,2.5,2.0,0,0,3,10,98052,47.6954,-122.103,2860,9003,843000,True,False,90s
438,2,2.0,3.0,0,0,3,8,98115,47.6776,-122.318,1610,3090,438000,True,False,90s
439,3,1.75,1.0,0,2,3,8,98146,47.504,-122.382,2460,11760,578000,True,True,70s
440,3,1.5,1.0,0,0,5,7,98001,47.2613,-122.255,2077,4910,227950,True,False,50s
441,3,2.25,2.0,0,0,3,7,98001,47.3417,-122.271,1890,7519,196000,True,False,70s
442,2,1.0,1.0,0,0,3,8,98105,47.6694,-122.275,2400,5406,641000,True,True,50s
443,3,1.5,1.0,0,0,4,6,98038,47.4056,-121.955,1930,210394,350000,True,False,70s
444,3,1.0,1.0,0,0,4,7,98032,47.3838,-122.289,1150,8050,205000,True,False,50s
445,3,1.75,1.0,0,0,3,7,98072,47.7487,-122.082,1920,9760,400000,False,False,60s
446,3,2.5,1.0,0,0,3,10,98027,47.5534,-122.078,3630,7704,1030000,True,True,00s
447,3,2.0,1.0,0,0,3,7,98034,47.7355,-122.18,1510,5460,505000,True,False,70s
448,5,2.5,1.0,0,0,3,7,98034,47.7206,-122.211,1930,7221,475000,True,True,70s
449,3,2.25,1.0,0,0,5,8,98028,47.7691,-122.262,2580,9450,520000,True,True,70s
450,3,4.5,2.0,0,2,3,10,98034,47.7183,-122.258,2610,13838,1450000,True,True,70s
451,3,1.75,1.0,0,0,3,7,98011,47.7736,-122.214,1630,10007,333500,True,False,60s
452,3,1.0,1.0,0,0,4,6,98038,47.362,-122.029,1230,10209,232000,True,False,70s
453,3,2.75,1.0,0,0,4,8,98006,47.5698,-122.121,2120,16117,691100,True,True,80s
454,3,1.75,1.0,0,0,4,8,98040,47.5505,-122.221,1900,10005,811000,True,False,50s
455,3,2.5,2.0,0,0,3,9,98028,47.7605,-122.234,2500,5788,551000,True,False,00s
456,3,2.5,2.0,0,0,3,8,98072,47.7356,-122.157,2350,3710,496500,True,False,90s
457,3,3.0,2.0,1,3,4,9,98070,47.3844,-122.438,2280,75396,705000,True,True,70s
458,4,2.5,1.0,0,2,5,9,98055,47.4904,-122.226,2460,9600,578000,True,True,60s
459,3,1.75,1.0,0,0,5,7,98042,47.3663,-122.089,1490,8223,255000,True,False,80s
460,4,3.5,2.0,0,0,3,10,98006,47.5637,-122.123,3220,8567,1050000,True,False,00s
461,3,2.25,2.0,0,0,4,8,98042,47.3759,-122.125,2400,8049,348000,True,False,80s
462,3,2.0,2.0,0,0,3,7,98031,47.3912,-122.167,1570,3777,230000,True,False,80s
463,4,2.25,2.0,0,0,3,9,98023,47.3305,-122.371,2480,11250,359500,True,False,80s
464,3,1.0,1.0,0,0,3,6,98133,47.7617,-122.357,1220,7000,330000,True,False,50s
465,1,0.75,1.0,0,0,2,4,98014,47.6499,-121.909,1200,7500,80000,True,False,<40s
466,3,1.75,1.0,0,0,3,7,98133,47.7311,-122.353,1480,6360,465000,False,False,50s
467,4,2.5,2.0,0,0,3,8,98042,47.3701,-122.107,2100,7329,325000,True,False,90s
468,3,2.0,1.0,0,0,4,7,98168,47.4857,-122.318,1770,14833,340500,True,True,40s
469,3,2.5,2.0,0,0,3,8,98038,47.3724,-122.042,1810,6200,342500,False,False,90s
470,2,2.0,2.0,0,0,3,6,98178,47.4855,-122.266,1310,12950,290900,True,False,<40s
471,3,4.25,2.0,0,0,3,10,98074,47.6336,-122.064,3230,7709,868700,True,False,90s
472,4,2.75,2.0,0,1,3,9,98125,47.717,-122.281,2820,8400,1200000,True,True,<40s
473,4,3.25,2.0,0,0,3,11,98074,47.6332,-122.066,4300,11919,1150000,True,True,90s
474,4,2.75,2.0,0,0,3,9,98074,47.5906,-122.062,3390,7111,859900,False,False,10s
475,4,2.25,2.0,0,0,3,7,98029,47.5461,-121.998,1580,3000,520000,True,False,00s
476,3,2.5,2.0,0,2,3,9,98118,47.5674,-122.29,1610,4173,460000,False,True,00s
477,3,1.5,1.0,0,0,3,7,98115,47.6943,-122.29,1770,5400,438924,True,True,40s
478,2,1.0,1.0,0,0,3,5,98126,47.5486,-122.38,1420,6550,315000,True,False,<40s
479,4,2.75,1.0,0,2,3,8,98033,47.6658,-122.188,2920,10988,590000,True,True,70s
480,4,1.75,1.0,0,0,3,7,98006,47.5772,-122.153,1620,9000,378500,True,True,50s
481,3,2.5,2.0,0,0,4,9,98042,47.3875,-122.161,2350,7691,328500,True,False,80s
482,3,3.0,2.0,0,0,4,8,98005,47.6344,-122.174,2230,11553,849950,True,False,70s
483,3,1.5,1.0,0,2,3,7,98136,47.5275,-122.391,1730,6012,525000,True,True,40s
484,4,3.25,2.5,0,0,3,9,98074,47.6179,-122.005,3850,181319,1390000,True,False,90s
485,4,2.5,1.0,0,0,4,8,98023,47.3078,-122.378,2060,8250,295000,True,True,70s
486,6,3.5,2.0,0,0,3,11,98006,47.5521,-122.137,3600,11793,1070000,True,True,90s
487,2,2.0,1.0,0,0,3,6,98118,47.5158,-122.264,1860,5000,207950,True,False,<40s
488,4,2.75,2.0,0,0,3,9,98075,47.5985,-121.977,2820,7302,699900,True,False,00s
489,5,2.5,2.0,0,1,4,8,98027,47.5645,-122.082,3080,11081,1280000,True,False,70s
490,4,1.5,1.0,0,0,4,7,98052,47.6734,-122.154,1560,7350,452000,True,True,60s
491,3,2.0,1.0,0,1,4,7,98055,47.4734,-122.186,1680,4921,370000,False,False,80s
492,3,1.75,1.0,0,0,5,7,98042,47.3811,-122.087,1300,10794,232000,False,False,60s
493,5,2.5,2.0,0,0,4,7,98034,47.7081,-122.215,1910,10392,669950,True,True,50s
494,3,2.0,1.0,0,0,3,7,98034,47.7193,-122.216,1660,6600,397500,True,True,70s
495,2,2.5,2.0,0,0,3,8,98112,47.6192,-122.301,1240,1350,490000,True,True,00s
496,4,2.0,2.0,0,0,3,9,98116,47.5836,-122.387,1440,4420,725000,True,True,<40s
497,3,2.75,1.0,0,2,4,7,98032,47.3841,-122.284,2424,12410,299000,True,True,50s
498,2,1.5,1.5,0,0,4,7,98116,47.5872,-122.39,1590,4025,625000,True,True,<40s
499,3,2.5,2.0,0,0,3,7,98065,47.5322,-121.88,2530,4816,437500,True,False,90s
500,4,2.5,2.0,0,0,3,9,98065,47.5416,-121.864,3030,5335,650000,True,False,00s
501,2,1.0,1.0,0,0,3,7,98117,47.6799,-122.381,1460,3825,475000,True,True,<40s
502,3,2.0,1.0,0,0,4,8,98042,47.3672,-122.151,2200,12825,342000,True,False,60s
503,4,2.5,2.0,0,0,3,10,98033,47.684,-122.205,2720,10000,1200000,True,False,90s
504,3,1.5,1.0,0,0,4,7,98055,47.4404,-122.191,1930,10200,280000,True,False,60s
505,2,1.75,1.0,0,0,3,7,98188,47.4467,-122.281,1450,11682,240000,True,False,90s
506,3,1.0,1.5,0,0,4,7,98107,47.6729,-122.363,1640,3333,529000,True,False,<40s
507,3,1.0,1.0,0,0,4,7,98136,47.5346,-122.385,1690,5100,442000,True,True,40s
508,2,1.0,1.0,0,0,4,7,98119,47.6454,-122.373,1420,5538,615000,True,True,40s
509,4,3.75,2.0,0,0,3,10,98033,47.6821,-122.196,2160,7200,1490000,True,False,00s
510,4,1.75,1.0,0,0,4,8,98052,47.7206,-122.11,1980,8750,585000,True,True,80s
511,4,2.5,2.0,0,0,3,8,98059,47.4877,-122.139,2830,7787,480000,True,False,00s
512,5,3.5,2.0,0,0,4,9,98053,47.6554,-122.018,2900,50529,1100000,True,False,80s
513,4,1.0,1.5,0,0,3,7,98133,47.7343,-122.347,1220,660,290000,True,False,40s
514,3,1.75,1.0,0,0,5,7,98116,47.5789,-122.393,1770,5000,615000,True,True,50s
515,2,1.0,1.0,0,0,4,7,98133,47.7439,-122.339,1460,7680,300000,True,False,40s
516,3,1.0,1.5,0,0,3,6,98030,47.3818,-122.225,1860,11811,308000,True,True,<40s
517,3,2.5,2.0,0,0,3,9,98033,47.6734,-122.173,2080,8615,750000,True,False,00s
518,4,2.25,2.5,0,0,5,9,98112,47.6415,-122.285,2950,9323,2250000,True,True,<40s
519,4,3.25,2.0,0,0,3,10,98059,47.4711,-122.084,2200,178160,890000,True,False,00s
520,3,1.0,1.0,0,0,5,6,98058,47.452,-122.177,1190,7560,288000,False,False,50s
521,2,1.0,1.0,0,0,3,6,98178,47.4973,-122.221,1470,6840,190000,True,False,40s
522,5,3.0,1.0,0,0,3,8,98133,47.7546,-122.341,2290,4011,515000,True,True,00s
523,4,1.5,1.0,0,0,4,5,98055,47.4667,-122.215,1690,9040,235000,False,False,<40s
524,2,1.0,1.0,0,0,3,6,98126,47.5186,-122.374,940,5000,275000,False,False,50s
525,2,2.0,1.0,0,0,4,7,98004,47.6221,-122.193,1380,9121,727500,True,False,50s
526,4,2.5,2.0,0,0,3,7,98053,47.683,-122.039,2740,6587,650000,True,False,00s
527,6,5.0,2.0,0,3,3,11,98024,47.6033,-121.943,4210,233971,1600000,True,False,00s
528,4,1.0,1.5,0,0,3,6,98125,47.7315,-122.305,1320,7085,365000,True,False,40s
529,3,1.75,1.0,0,0,3,9,98052,47.6917,-122.084,2590,28837,662000,True,False,80s
530,3,2.5,1.0,0,0,3,7,98038,47.3608,-122.056,1680,7848,270500,True,True,70s
531,2,1.5,2.0,0,0,3,7,98092,47.2852,-122.19,1360,1898,200000,False,False,70s
532,4,3.25,2.0,0,0,3,10,98075,47.5931,-122.071,3340,49206,970000,True,False,80s
533,3,1.5,1.0,0,0,4,7,98198,47.4097,-122.316,1400,9660,160000,True,False,60s
534,3,1.0,1.0,0,0,4,6,98010,47.3105,-122.021,1580,7405,204000,True,False,70s
535,3,2.25,2.0,0,0,4,7,98058,47.4296,-122.161,1780,7529,358000,True,False,80s
536,4,1.75,1.0,0,0,3,7,98011,47.7373,-122.197,1870,8190,452000,True,False,70s
537,2,2.0,1.0,0,0,4,7,98103,47.6582,-122.345,1920,4000,595000,True,True,<40s
538,3,2.0,1.0,0,0,3,7,98042,47.3577,-122.16,1360,6987,249000,False,False,90s
539,4,2.5,2.0,0,0,3,8,98055,47.449,-122.205,2230,5109,346900,True,False,90s
540,3,2.5,2.0,1,4,4,12,98166,47.4169,-122.348,3980,104374,2130000,True,False,70s
541,4,2.5,2.0,0,0,3,7,98056,47.5025,-122.186,1560,4350,280000,False,False,00s
542,4,1.75,1.0,0,0,4,8,98032,47.3644,-122.28,2120,9880,318888,True,True,70s
543,3,2.25,1.0,0,0,3,8,98075,47.5896,-122.009,2480,13492,530000,True,False,60s
544,3,2.25,2.0,0,0,4,8,98031,47.3914,-122.169,2120,14479,375000,False,False,80s
545,4,2.5,2.0,0,0,3,11,98052,47.7197,-122.131,3920,24728,910000,True,False,80s
546,4,2.5,2.0,0,0,4,10,98006,47.5623,-122.116,2560,9770,782000,True,False,90s
547,2,2.0,2.0,0,0,3,9,98106,47.5213,-122.357,1070,928,259950,False,True,00s
548,4,2.75,1.0,0,0,4,7,98058,47.4518,-122.16,1870,9588,315000,True,True,70s
549,2,1.0,1.0,0,0,4,6,98168,47.4949,-122.3,1190,6490,215000,True,False,40s
550,3,1.75,1.0,0,2,4,7,98040,47.5885,-122.248,2180,8535,705000,False,True,40s
551,3,3.0,2.0,0,3,5,10,98199,47.6452,-122.411,3080,7680,1450000,True,True,50s
552,3,1.75,2.0,0,0,3,7,98155,47.749,-122.305,1520,10125,451000,True,False,40s
553,2,1.0,1.0,0,0,4,6,98055,47.4727,-122.198,1340,8750,261000,True,False,40s
554,3,1.5,1.0,0,0,5,7,98028,47.7403,-122.256,1570,8692,396000,True,False,50s
555,4,2.5,2.0,0,3,3,9,98059,47.5146,-122.117,3715,29170,725000,True,False,90s
556,7,3.5,2.0,0,1,3,11,98040,47.5666,-122.231,3230,20697,1950000,True,True,60s
557,4,1.0,1.5,0,0,3,7,98188,47.4339,-122.291,1310,7314,238000,True,False,50s
558,6,1.75,2.0,0,0,4,8,98052,47.6368,-122.097,2040,9563,750000,True,False,70s
559,4,2.5,2.0,0,0,3,7,98042,47.3628,-122.075,2050,8103,331500,False,False,90s
560,4,3.0,1.0,0,0,3,7,98065,47.52,-121.845,1960,65340,460000,True,True,70s
561,4,2.25,1.0,0,0,4,8,98092,47.2953,-122.083,2340,107898,404950,False,False,80s
562,3,2.5,2.0,0,0,3,9,98103,47.6935,-122.352,1630,7995,880000,True,False,10s
563,4,2.5,2.0,0,0,3,10,98074,47.6239,-122.023,3180,7257,863000,True,False,90s
564,3,1.75,1.0,0,0,3,7,98005,47.5846,-122.168,1870,8944,638700,True,True,50s
